id,name,email,phone,age,department,hire_date,salary
13854,Jane Smith,mike@email.com,555.123.4567,18,IT,2021-03-16,156624.98214988608
13855,Jane Smith,bob@email.com,+1 555 123 4567,35,Marketing,2020-11-07,83672.40711523715
13856,Alice Johnson,mike@email.cm,+1-555-123-4567,42,Sales,2020-06-14,24595.022156508014
13857,John Doe,mike@email.cam,155512,51,Marketing,2020-09-18,50363.517151637025
13858,Mike Brown,alice@email.com,555123,25,HR,2021-05-15,
13859,Jane Smith,john@email.com,5551234567,17,HR,2024-10-18,55619.64239603229
13860,John Doe,alice@email.com,5551234567,39,Sales,2022-07-08,22935.16285539332
13861,John Doe,mike@email.m,+1-555-123-4567,39,IT,2022-08-05,149289.5115511468
13862,Alice Johnson,jane@email.comm,(555) 123-4567,20,Finance,2020-04-20,68191.21665845746
13863,Mike Brown,bob@email.com,1555123,31,HR,2023-01-01,55146.32986610627
13864,Mike Brown,mike@email.com,+1-555-123-4567,32,IT,2020-06-13,168712.3412900849
13865,Jane Smith,alice@email.com,5551234567,43,Finance,2024-06-21,88642.83916328143
13866,Jane Smith,jane@email.com,555.123.4567,30,Sales,2023-12-12,16640.016810339777
13867,John Doe,jane@email.com,555.123.4567,30,IT,2052-02-19,156434.21086990755
13868,Mike Brown,mike@email.com,(555) 123-4567,36,Marketing,2022-11-29,53515.81297303665
13869,Mike Brown,john@email.com,(555) 123-4567,120,Sales,2023-06-25,31394.972126425127
13870,Jane Smith,jane@email.com,5551234567,54,HR,2052-01-17,65548.52963533944
13871,Bob Wilson,bob@email.com,(555) 123-4567,44,Sales,2052-09-16,23324.06079537608
13872,John Doe,alice@email.comm,(555) 123-4567,27,Sales,2052-08-11,31229.486643443415
13873,Mike Brown,alice@email.cm,555.123.4567,23,Finance,2052-03-27,68015.15288995997
13874,Alice Johnson,alice@email.com,+1 555 123 4567,24,HR,2024-02-28,49833.16722769057
13875,Alice Johnson,mike@email.com,555.123.4567,40,Finance,2022-02-17,79055.65237303614
13876,Bob Wilson,alice@email.com,555.123.4567,24,Sales,2024-10-07,24619.64100279064
13877,Jane Smith,alice@email.com,5551234567,5,IT,2022-08-13,
13878,Jane Smith,bob@email.com,5551234567,18,Marketing,2024-11-22,89993.60703821303
13879,Jane Smith,john@email.com,+1 555 123 4567,40,Marketing,2024-03-23,72196.6238520028
13880,Alice Johnson,mike@email.com,155512345,5,Finance,2022-03-06,99489.42868332624
13881,Jane Smith,mike@email.com,(555) 123-4567,33,IT,2024-10-13,167708.28760393255
13882,Alice Johnson,alice@email.com,55512,36,Marketing,2021-07-25,45866.76218751644
13883,Bob Wilson,bob@email.com,555.123.4567,42,IT,2022-02-06,169483.16203242197
13884,John Doe,jane@email.com,5551234,36,Finance,2020-12-10,96428.83366906653
13885,Mike Brown,alice@email.com,+1 555 123 4567,42,HR,2023-07-13,61147.69184285967
13886,Bob Wilson,alice@email.com,(555) 123-4567,23,IT,2021-07-28,164327.794350967
13887,Alice Johnson,mike@email.com,555.123.4567,38,IT,2023-04-27,150647.95527635067
13888,Bob Wilson,mike@email.m,555.123.4567,120,HR,2022-10-10,47685.754023049274
13889,Mike Brown,alice@email.com,5551234567,47,Sales,2052-08-25,2601.9177241835714
13890,John Doe,mike@email.com,+1-555-123-4567,35,Sales,2020-06-02,35445.62845917715
13891,Mike Brown,bob@email.m,+1 555 123 4567,34,Sales,2024-08-13,25446.360845788226
13892,Alice Johnson,jane@email.com,+1-555-123-4567,29,Finance,2024-08-09,72313.40306508733
13893,Mike Brown,jane@email.com,+1-555-123-4567,-10,Sales,2023-03-15,28905.53586789607
13894,Bob Wilson,jane@email.com,+1 555 123 4567,11,Finance,2023-04-16,102037.03972880116
13895,Jane Smith,alice@email.com,(555) 123-4567,40,HR,2052-03-20,56273.27708071301
13896,Bob Wilson,alice@email.com,555.123.4567,34,IT,2024-11-01,184996.85722708725
13897,Alice Johnson,alice@email.com,+1 555 123 4567,33,Marketing,2022-01-13,57030.23599207774
13898,John Doe,bob@email.cam,555.123.4567,31,Marketing,2020-09-27,73756.96326499386
13899,Mike Brown,jane@email.com,5551234567,34,Finance,2020-01-16,58113.35204659673
13900,John Doe,mike@email.com,+1-555-123-4567,39,Finance,2022-07-04,108408.56251178613
13901,Alice Johnson,mike@email.com,5551234567,27,IT,2024-03-15,172280.93733323828
13902,Mike Brown,john@email.com,+1-555-123-4567,36,HR,2020-05-26,47012.217359783026
13903,Bob Wilson,john@email.com,55512,38,IT,2022-08-28,153442.5946574019
13904,Bob Wilson,mike@email.com,+1 555 123 4567,25,Finance,2021-03-30,
13905,Alice Johnson,jane@email.com,(555) 123-4567,40,IT,2023-11-27,162405.09186210137
13906,Mike Brown,alice@email.com,+1-555-123-4567,5,Finance,2023-09-29,83242.49654263702
13907,Bob Wilson,mike@email.com,5551234567,27,Marketing,2024-12-27,64846.71125332601
13908,Alice Johnson,mike@email.com,155512,23,IT,2024-09-07,158664.16818665422
13909,Alice Johnson,john@email.com,(555) 123-4567,26,HR,2022-10-28,59259.62133262675
13910,John Doe,jane@email.com,(555) 123-4567,36,Marketing,2020-02-19,
13911,Bob Wilson,mike@email.com,5551234567,34,HR,2024-09-20,54586.363481391614
13912,Mike Brown,alice@email.com,5551234567,200,HR,2024-06-11,51485.78068971439
13913,Bob Wilson,alice@email.com,(555) 123-4567,31,Finance,2022-06-22,79895.10715699232
13914,Bob Wilson,bob@email.com,+1-555-123-4567,26,HR,2052-11-09,
13915,Bob Wilson,alice@email.com,+1-555-123-4567,41,Sales,2023-05-10,11986.897668162954
13916,Alice Johnson,mike@email.com,+1 555 123 4567,25,HR,2052-06-29,43842.027888522076
13917,Jane Smith,mike@email.cam,(555) 123-4567,27,IT,2021-03-09,162104.3799509521
13918,Jane Smith,alice@email.com,+1 555 123 4567,27,Finance,2023-12-01,72101.39149608143
13919,John Doe,john@email.cam,(555) 123-4567,5,Finance,2020-06-06,76445.32250470611
13920,Bob Wilson,jane@email.comm,+1 555 123 4567,40,Sales,2022-09-16,28640.30731481438
13921,Jane Smith,mike@email.com,555.123.4567,44,Finance,2022-07-13,81656.3598220461
13922,John Doe,alice@email.com,+1-555-123-4567,44,Finance,2024-02-17,80445.788479916
13923,Alice Johnson,alice@email.com,+1-555-123-4567,53,Marketing,2021-07-26,67081.08712695239
13924,Bob Wilson,mike@email.com,555.123.4567,50,Marketing,2024-04-19,62028.02524709716
13925,Mike Brown,bob@email.com,5551234567,31,Marketing,2023-11-17,73131.1724806308
13926,Alice Johnson,jane@email.com,555.123.4567,46,Sales,2023-10-23,
13927,John Doe,mike@email.com,+1-555-123-4567,34,Finance,2024-12-21,80083.37384192983
13928,Alice Johnson,alice@email.com,555123,30,Finance,2021-01-11,63012.14681716401
13929,Mike Brown,bob@email.com,+1 555 123 4567,27,Finance,2023-02-03,99640.32964792708
13930,Alice Johnson,mike@email.com,+1-555-123-4567,32,HR,2022-04-11,
13931,John Doe,jane@email.com,555.123.4567,38,Finance,2021-01-05,88506.74691831926
13932,Mike Brown,bob@email.com,(555) 123-4567,50,Finance,2020-04-19,105488.2310253654
13933,Mike Brown,alice@email.com,+1-555-123-4567,42,IT,2022-10-11,171954.79950317266
13934,Alice Johnson,john@email.com,555.123.4567,27,IT,2020-10-20,
13935,Mike Brown,jane@email.com,+1-555-123-4567,24,Finance,2023-07-11,72340.20331992595
13936,Alice Johnson,bob@email.comm,555.123.4567,40,HR,2020-11-26,45603.062948037776
13937,Bob Wilson,mike@email.com,555.123.4567,44,HR,2021-02-27,52205.66281563721
13938,Mike Brown,mike@email.c,+1-555-123-4567,47,Sales,2020-10-05,31600.05837710601
13939,Alice Johnson,bob@email.com,(555) 123-4567,32,Sales,2020-08-11,31735.32537592994
13940,Bob Wilson,mike@email.com,+1-555-123-4567,39,Finance,2020-06-21,59292.95199254065
13941,Mike Brown,bob@email.com,+1-555-123-4567,43,Marketing,2052-03-08,73321.18046621176
13942,Bob Wilson,jane@email.com,(555) 123-4567,21,HR,2022-10-04,47629.43257464136
13943,Mike Brown,mike@email.com,+1-555-123-4567,37,Marketing,2020-09-02,59704.69350130683
13944,John Doe,jane@email.com,+1 555 123 4567,44,Sales,2021-06-04,24392.639182431216
13945,John Doe,alice@email.comm,+1 555 123 4567,40,HR,2052-03-08,
13946,Alice Johnson,alice@email.com,+1 555 123 4567,34,Marketing,2020-06-04,53901.018473166085
13947,Jane Smith,alice@email.com,555.123.4567,61,Finance,2021-08-31,83260.61672311417
13948,John Doe,alice@email.com,5551234567,54,Marketing,2020-12-17,50409.1027915711
13949,Jane Smith,mike@email.com,+1-555-123-4567,35,Sales,2024-07-29,29502.949166426515
13950,Bob Wilson,bob@email.com,5551234567,33,HR,2020-10-19,41123.319608342565
13951,Bob Wilson,mike@email.com,+1 555 123 4567,42,HR,2024-10-11,51525.975172291786
13952,Jane Smith,mike@email.com,(555) 123-4567,34,HR,2052-03-30,47068.53179189971
13953,Alice Johnson,jane@email.com,+1 555 123 4567,47,Finance,2023-07-21,71443.19438604602
13954,Mike Brown,bob@email.coom,+1-555-123-4567,22,HR,2023-02-09,33996.28564104282
13955,Jane Smith,john@email.com,5551234567,32,Marketing,2052-02-16,52407.708805582195
13956,Jane Smith,john@email.com,5551234567,41,IT,2024-01-15,164248.14203549837
13957,Jane Smith,bob@email.cm,555123456,45,IT,2020-03-17,155698.80558300752
13958,Jane Smith,john@email.cam,(555) 123-4567,20,Finance,2024-05-29,75220.62392219524
13959,Jane Smith,bob@email.com,1555123,25,Marketing,2020-03-20,57918.67196758233
13960,Alice Johnson,jane@email.m,(555) 123-4567,18,Finance,2024-04-28,75825.81477719767
13961,John Doe,jane@email.com,+1-555-123-4567,26,IT,2023-01-06,152982.7652561624
13962,Mike Brown,mike@email.com,55512,22,HR,2022-06-30,46190.756838912675
13963,John Doe,john@email.com,+1 555 123 4567,120,IT,2021-03-11,162320.36508577905
13964,Jane Smith,bob@email.com,+1-555-123-4567,37,IT,2024-09-12,165295.31055435192
13965,John Doe,jane@email.com,(555) 123-4567,33,IT,2024-10-15,146750.97400073853
13966,Alice Johnson,mike@email.com,55512345,35,Finance,2024-12-14,80768.36464099275
13967,Bob Wilson,john@email.com,+1 555 123 4567,46,Sales,2023-04-27,6657.231426178498
13968,John Doe,john@email.com,(555) 123-4567,24,Finance,2024-12-21,59508.54402844746
13969,Mike Brown,john@email.coom,+1 555 123 4567,15,Sales,2020-02-04,34776.1381078994
13970,Alice Johnson,jane@email.com,555.123.4567,42,Finance,2021-08-05,90942.88417287938
13971,Bob Wilson,jane@email.com,555.123.4567,31,IT,2020-07-30,170509.94887852087
13972,Alice Johnson,john@email.com,(555) 123-4567,24,HR,2020-10-09,48233.71682109028
13973,Jane Smith,jane@email.com,+1 555 123 4567,40,Marketing,2022-01-02,59772.56336254697
13974,Bob Wilson,john@email.com,5551234567,15,Sales,2020-05-17,37847.380800390485
13975,Mike Brown,alice@email.com,+1-555-123-4567,26,Finance,2021-08-09,82022.8102562248
13976,Bob Wilson,jane@email.com,555.123.4567,11,HR,2022-07-04,42809.04721200149
13977,Mike Brown,bob@email.com,155512345,37,Marketing,2024-08-23,56046.70598541553
13978,Jane Smith,jane@email.com,(555) 123-4567,50,HR,2024-11-05,52489.45664739959
13979,Mike Brown,john@email.com,(555) 123-4567,29,Sales,2021-04-29,15823.722141349861
13980,Alice Johnson,bob@email.com,555.123.4567,27,Sales,2022-01-27,32398.83398915701
13981,John Doe,mike@email.com,555123,52,Marketing,2023-05-13,65648.98381633742
13982,Alice Johnson,bob@email.com,5551234567,41,Marketing,2023-09-21,54194.459698478095
13983,Alice Johnson,bob@email.com,5551234,200,Sales,2021-03-28,42331.79267958895
13984,Bob Wilson,jane@email.com,+1 555 123 4567,36,Sales,2021-04-30,7753.180655014641
13985,Jane Smith,bob@email.com,+1-555-123-4567,120,IT,2022-04-14,152779.6217677379
13986,John Doe,bob@email.com,+1-555-123-4567,49,Marketing,2021-11-29,64244.822073239695
13987,Mike Brown,john@email.coom,5551234567,33,Marketing,2052-01-20,69192.10675739884
13988,Bob Wilson,jane@email.com,+1 555 123 4567,37,Sales,2021-02-25,9207.395525118302
13989,Jane Smith,john@email.com,+1-555-123-4567,10,Finance,2023-03-07,
13990,John Doe,jane@email.com,+1-555-123-4567,52,IT,2020-01-06,
13991,Alice Johnson,mike@email.com,+1 555 123 4567,38,Finance,2023-05-21,116677.55751623088
13992,Jane Smith,bob@email.com,+1 555 123 4567,33,Sales,2023-01-23,24001.650216311093
13993,Jane Smith,jane@email.com,555.123.4567,-10,IT,2022-07-18,154150.35708403366
13994,Jane Smith,bob@email.com,+1-555-123-4567,23,IT,2021-07-14,157964.4705373687
13995,Alice Johnson,bob@email.com,+1-555-123-4567,29,Sales,2024-11-25,25917.799550423635
13996,Mike Brown,alice@email.com,5551234567,40,HR,2024-12-28,43502.85471888425
13997,Bob Wilson,john@email.com,555.123.4567,35,HR,2020-10-11,49389.84056514019
13998,Mike Brown,jane@email.com,555.123.4567,39,Marketing,2021-01-12,82727.69435894978
13999,John Doe,mike@email.com,+1-555-123-4567,5,Sales,2021-05-16,27677.66889661529
14000,Bob Wilson,alice@email.com,555123,41,Sales,2021-03-24,27137.660406630705
14001,John Doe,john@email.com,(555) 123-4567,21,Finance,2021-02-20,109759.55227178641
14002,Alice Johnson,mike@email.com,+1 555 123 4567,47,Sales,2022-01-11,10893.010125450202
14003,Mike Brown,mike@email.com,555.123.4567,30,HR,2022-02-23,49867.50753843437
14004,Jane Smith,bob@email.com,+1-555-123-4567,35,Sales,2023-01-26,
14005,Bob Wilson,john@email.com,+1-555-123-4567,28,Finance,2021-07-14,70603.3727204957
14006,Jane Smith,alice@email.com,+1-555-123-4567,120,Marketing,2024-08-06,62702.99405632244
14007,John Doe,jane@email.com,5551234567,37,IT,2020-05-14,160443.2128024847
14008,Jane Smith,jane@email.com,(555) 123-4567,42,Marketing,2024-10-29,59076.99234897516
14009,Jane Smith,alice@email.com,5551234567,44,Finance,2022-02-19,75568.09034732882
14010,Alice Johnson,bob@email.com,+1-555-123-4567,39,Sales,2024-10-13,12149.297002295796
14011,Alice Johnson,bob@email.com,+1-555-123-4567,29,HR,2021-01-22,52593.54823485333
14012,Mike Brown,mike@email.com,555.123.4567,38,Sales,2023-09-04,8543.739151216712
14013,John Doe,john@email.com,555.123.4567,37,IT,2052-07-21,175168.84189363924
14014,Alice Johnson,mike@email.com,(555) 123-4567,35,HR,2052-06-11,55806.191274732235
14015,Alice Johnson,jane@email.com,+1 555 123 4567,40,Marketing,2020-05-03,69014.28779811427
14016,Mike Brown,alice@email.com,+1-555-123-4567,22,Finance,2023-09-14,73119.37436171132
14017,Bob Wilson,john@email.com,555.123.4567,14,Marketing,2022-01-16,65396.63783542093
14018,Mike Brown,alice@email.com,(555) 123-4567,46,IT,2020-03-18,163749.29859283892
14019,Jane Smith,john@email.com,5551234567,33,IT,2052-10-02,165269.5933149609
14020,Jane Smith,jane@email.com,+1-555-123-4567,39,Sales,2022-06-19,3931.2782319990947
14021,Alice Johnson,jane@email.com,+1 555 123 4567,26,Sales,2023-07-21,21254.833680374337
14022,Alice Johnson,john@email.com,(555) 123-4567,47,Sales,2020-05-15,23901.30234363766
14023,Mike Brown,bob@email.com,+1 555 123 4567,38,IT,2024-02-05,179440.55877590398
14024,Mike Brown,john@email.com,+1-555-123-4567,33,HR,2023-09-09,41945.31906631029
14025,John Doe,jane@email.com,(555) 123-4567,37,Marketing,2021-01-05,54330.917554982596
14026,Jane Smith,alice@email.com,555.123.4567,17,Marketing,2020-06-02,73851.0990515838
14027,Mike Brown,mike@email.com,+1 555 123 4567,38,Finance,2024-05-29,57317.26864420342
14028,Bob Wilson,alice@email.com,5551234567,49,Finance,2022-04-17,
14029,John Doe,jane@email.com,5551234567,38,HR,2021-02-20,59464.32159638185
14030,Mike Brown,alice@email.com,+1 555 123 4567,36,Sales,2052-07-25,26974.522845509895
14031,Alice Johnson,bob@email.com,+1-555-123-4567,31,Sales,2020-09-12,1792.2478974452679
14032,Mike Brown,bob@email.com,+1-555-123-4567,200,HR,2022-09-15,48724.30492937436
14033,Alice Johnson,john@email.com,+1-555-123-4567,47,Marketing,2024-05-23,
14034,Alice Johnson,alice@email.com,55512,30,Sales,2024-07-22,23470.98772937392
14035,Jane Smith,alice@email.com,5551234567,38,Marketing,2022-05-03,69985.32623244352
14036,Jane Smith,jane@email.coom,555.123.4567,37,IT,2020-02-04,
14037,Mike Brown,john@email.com,+1-555-123-4567,39,Finance,2023-04-22,95916.60597444602
14038,Mike Brown,john@email.com,5551234567,27,Sales,2052-12-18,26245.227839456857
14039,Bob Wilson,alice@email.com,555123456,46,Finance,2023-02-23,87658.7725095303
14040,John Doe,mike@email.com,+1-555-123-4567,40,HR,2024-07-24,48212.55731958152
14041,John Doe,alice@email.com,+1-555-123-4567,47,IT,2023-05-07,168881.54980059958
14042,Mike Brown,alice@email.com,5551234567,23,Sales,2020-05-08,-5714.242288989066
14043,Jane Smith,alice@email.com,+1 555 123 4567,24,Sales,2052-02-21,24771.371726749698
14044,Bob Wilson,bob@email.com,5551234567,55,Marketing,2024-05-12,79920.11345307327
14045,John Doe,john@email.com,555.123.4567,46,Finance,2022-10-08,91713.32292003396
14046,Mike Brown,bob@email.com,(555) 123-4567,26,IT,2023-06-06,171640.99930685526
14047,Jane Smith,mike@email.com,+1-555-123-4567,43,Marketing,2020-08-09,71956.15518659925
14048,Jane Smith,jane@email.com,555.123.4567,30,IT,2022-01-05,177092.9756810605
14049,Jane Smith,mike@email.com,+1 555 123 4567,18,IT,2022-05-13,163007.83880700413
14050,Alice Johnson,john@email.com,(555) 123-4567,13,HR,2024-06-08,57881.758628453084
14051,Jane Smith,jane@email.com,5551234567,34,HR,2024-11-10,53659.66438124397
14052,Mike Brown,mike@email.com,+1-555-123-4567,50,Marketing,2024-01-11,65580.37725541147
14053,Bob Wilson,john@email.com,5551234567,50,Marketing,2021-04-08,77155.28802971053
14054,Mike Brown,mike@email.com,555.123.4567,47,Marketing,2023-07-07,58811.185946357255
14055,Jane Smith,jane@email.com,+1-555-123-4567,43,IT,2024-03-10,158502.6712131424
14056,Bob Wilson,jane@email.com,5551234567,38,Sales,2022-11-06,-8280.39728289485
14057,John Doe,mike@email.com,155512,46,HR,2021-08-11,42567.2018890328
14058,John Doe,bob@email.com,555.123.4567,14,Sales,2020-12-20,14717.69936936682
14059,Mike Brown,mike@email.com,5551234567,44,Finance,2022-07-24,79248.55154762039
14060,Bob Wilson,mike@email.comm,(555) 123-4567,23,HR,2023-12-12,53591.39241933184
14061,Mike Brown,mike@email.com,+1 555 123 4567,25,Finance,2021-03-15,
14062,Bob Wilson,bob@email.com,5551234567,41,Finance,2021-06-06,60061.314070988716
14063,Bob Wilson,alice@email.com,+1-555-123-4567,44,Marketing,2022-09-22,65987.19131650725
14064,Mike Brown,jane@email.com,5551234567,28,IT,2022-09-11,155168.29317802496
14065,Bob Wilson,john@email.com,15551234,41,Sales,2023-08-12,4038.8952383561955
14066,Jane Smith,jane@email.com,5551234,40,Finance,2021-10-14,84863.54731896211
14067,Bob Wilson,jane@email.com,+1 555 123 4567,31,Marketing,2021-10-25,65914.72840915486
14068,Bob Wilson,alice@email.com,+1-555-123-4567,36,IT,2023-01-28,169933.91324150545
14069,Mike Brown,jane@email.c,5551234567,55,HR,2023-08-06,54638.07446616081
14070,John Doe,jane@email.com,555.123.4567,32,Finance,2023-03-05,72765.62231306094
14071,Alice Johnson,bob@email.com,(555) 123-4567,32,Marketing,2023-06-24,74849.211745259
14072,Bob Wilson,bob@email.com,5551234567,36,Marketing,2020-07-28,56733.58422404056
14073,Alice Johnson,bob@email.com,+1 555 123 4567,33,Marketing,2022-06-21,55499.625634270524
14074,Bob Wilson,bob@email.com,555.123.4567,42,HR,2020-11-13,53185.5406367659
14075,Mike Brown,bob@email.com,5551234567,49,IT,2022-10-05,167146.90168172613
14076,Mike Brown,john@email.com,+1-555-123-4567,32,Sales,2024-04-30,10282.508427787772
14077,Bob Wilson,alice@email.com,+1-555-123-4567,26,Sales,2023-05-22,10006.979232158783
14078,Mike Brown,mike@email.com,+1-555-123-4567,54,Finance,2023-05-07,85698.20303177764
14079,Mike Brown,bob@email.com,55512,120,IT,2020-05-06,167501.82016958678
14080,Bob Wilson,alice@email.com,+1 555 123 4567,17,Finance,2023-11-06,64426.928660030295
14081,John Doe,mike@email.com,+1-555-123-4567,53,Sales,2020-01-13,12284.053245513503
14082,Bob Wilson,jane@email.com,5551234567,46,HR,2021-01-20,42713.49537423066
14083,John Doe,jane@email.com,5551234567,51,IT,2022-01-17,143801.57819957868
14084,Mike Brown,alice@email.com,+1 555 123 4567,49,IT,2024-11-28,178641.84375918127
14085,John Doe,john@email.com,555.123.4567,61,Finance,2022-11-18,83576.59106164044
14086,Mike Brown,john@email.com,555.123.4567,24,Finance,2022-05-08,97375.50773356752
